연번,식당명,도로명주소,지번주소,식당위도,식당경도,식당대표전화번호,영업신고증업태명,영업인허가명,식당상태
9676,두마리찜닭두찜 전주중앙점,"전북특별자치도 전주시 완산구 전주객사3길 11-6, 1층 일부호 (고사동)",전북특별자치도 전주시 완산구 고사동 443-2 ,35.81777472,127.1420243,,한식,일반음식점,운영중
9677,옴브라에스프레소바,"전북특별자치도 전주시 완산구 서곡5길 16, 1층 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1405-4 LIG손해보험 ,35.83767637,127.1013535,,한식,일반음식점,운영중
9678,외계인피자전주점,"전북특별자치도 전주시 완산구 신봉로 17, 1층 (효자동1가)",전북특별자치도 전주시 완산구 효자동1가 619-16 ,35.81047283,127.1169184,,한식,일반음식점,운영중
9679,쉼카페,"전북특별자치도 전주시 완산구 봉곡4길 22, 1층 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1725-8 아너스빌 ,35.81219977,127.0945915,,한식,일반음식점,운영중
9680,라와마라탕,"전북특별자치도 전주시 완산구 전주객사5길 43-4, 2층 (고사동)",전북특별자치도 전주시 완산구 고사동 203-1 ,35.82008348,127.144755,,중국식,일반음식점,운영중
9681,도삭마라탕 본점,"전북특별자치도 전주시 완산구 서신로 103, 1층 102호 (서신동)",전북특별자치도 전주시 완산구 서신동 963-6 ,35.83461829,127.1155998,,중국식,일반음식점,운영중
9682,머시라도(MUSIRADO),"전북특별자치도 전주시 완산구 관선4길 15, 1층 (중노송동)",전북특별자치도 전주시 완산구 중노송동 478-31 ,35.82290455,127.1549617,,한식,일반음식점,운영중
9683,피자나라치킨공주 서신점,"전북특별자치도 전주시 완산구 전룡로 16-1, 1층 일부호 (서신동)",전북특별자치도 전주시 완산구 서신동 854-4 ,35.82605126,127.1149753,,한식,일반음식점,운영중
9684,곰소식당,"전북특별자치도 전주시 완산구 홍산중앙로 26, 2층 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1536-8 ,35.81596011,127.109344,,한식,일반음식점,운영중
9685,멘야케이 전주신시가지점,"전북특별자치도 전주시 완산구 홍산남로 14, 1층 A101호 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 1242-1 ,35.8155542,127.1032291,,일식,일반음식점,운영중
9686,더빈센트,"전북특별자치도 전주시 완산구 전라감영로 76, 1층 (전동)",전북특별자치도 전주시 완산구 전동 126-6 ,35.81563229,127.1474806,,한식,일반음식점,운영중
9687,지티커피 전주점(GT커피 전주점),"전북특별자치도 전주시 완산구 홍산로 261, 1층 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 1239-2 ,35.81701305,127.1054812,,한식,일반음식점,운영중
9688,고진감래,"전북특별자치도 전주시 완산구 홍산북로 84-20, 2층 201호일부호 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1538-3 ,35.81673582,127.1106411,,중국식,일반음식점,운영중
9689,메르밀진미집 (효자점),"전북특별자치도 전주시 완산구 우전2길 36-2, 주건축물제1동 1층 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 166-2 ,35.80751216,127.1077674,063-231-0030,한식,일반음식점,운영중
9690,방가네소고기국밥 평화점,"전북특별자치도 전주시 완산구 소대배기로 20, 1층 102호 (평화동2가)",전북특별자치도 전주시 완산구 평화동2가 892-1 ,35.78697991,127.1323991,,중국식,일반음식점,운영중
9691,우아한갈비 삼천빌리지점,"전북특별자치도 전주시 완산구 용와길 4-25, 2층 일부호 (평화동3가)",전북특별자치도 전주시 완산구 평화동3가 258-4 ,35.77915224,127.114477,063-276-3000,한식,일반음식점,운영중
9692,연인,"전북특별자치도 전주시 완산구 경기전길 29-9, 2층 일부호 (풍남동1가)",전북특별자치도 전주시 완산구 풍남동1가 42-1 ,35.81838535,127.1506051,,라이브카페,일반음식점,운영중
9693,카페아아 객리단길점,"전북특별자치도 전주시 완산구 전주객사1길 96-13, 1층 (다가동4가)",전북특별자치도 전주시 완산구 다가동4가 10-9 ,35.82062361,127.1383417,,한식,일반음식점,운영중
9694,평화동칼국수평칼,"전북특별자치도 전주시 완산구 소대배기로 14, 1층 (평화동2가)",전북특별자치도 전주시 완산구 평화동2가 890-3 건보빌딩 ,35.78712763,127.1316342,,한식,일반음식점,운영중
9695,슬로우캘리 전주효자점,"전북특별자치도 전주시 완산구 홍산중앙로 13, 1층 102호 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 1155-10 ,35.81484701,127.1087367,,한식,일반음식점,운영중
9696,물심양면,"전북특별자치도 전주시 완산구 전라감영3길 10-15, 1층 (중앙동4가)",전북특별자치도 전주시 완산구 중앙동4가 21-3 ,35.81611344,127.1441557,,한식,일반음식점,운영중
9697,라스트쿠프,"전북특별자치도 전주시 완산구 충경로 22, 1층 (중앙동1가)",전북특별자치도 전주시 완산구 중앙동1가 36-13 ,35.81686265,127.1417795,,경양식,일반음식점,운영중
9698,한옥마을물갈비,"전북특별자치도 전주시 완산구 동문길 28, 1층 (풍남동2가)",전북특별자치도 전주시 완산구 풍남동2가 7-3 실비집(왕대포) ,35.81938873,127.1522987,,한식,일반음식점,운영중
9699,샌두,"전북특별자치도 전주시 완산구 서원로 134, 1층 일부호 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 1159-1 지저스빌딩 ,35.81339995,127.109284,,분식,일반음식점,운영중
9700,필하우스3,"전북특별자치도 전주시 완산구 효자로 6, 2동 1층 일부호 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1070 ,35.82072977,127.086715,,한식,일반음식점,운영중
9701,한자매간장게장,"전북특별자치도 전주시 완산구 경기전길 23, 1층 (풍남동1가)",전북특별자치도 전주시 완산구 풍남동1가 45 ,35.81836577,127.150384,,한식,일반음식점,운영중
9702,피피하우스,"전북특별자치도 전주시 완산구 충경로 33, 1층 (중앙동2가)",전북특별자치도 전주시 완산구 중앙동2가 34-6 ,35.81752851,127.1428901,,경양식,일반음식점,운영중
9703,순살만공격 효자점,"전북특별자치도 전주시 완산구 용머리로 103-4, 1층 (효자동1가)",전북특별자치도 전주시 완산구 효자동1가 301-5 ,35.80668589,127.1216516,,호프/통닭,일반음식점,운영중
9704,병아리김밥 평화골드클래스점,"전북특별자치도 전주시 완산구 맏내로 38, 상가동 1층 121호 (평화동2가, 평화3차 골드클래스 아파트)",전북특별자치도 전주시 완산구 평화동2가 966 평화3차 골드클래스 아파트 ,35.78442991,127.1262655,063-226-2225,한식,일반음식점,운영중
9705,국일순대,"전북특별자치도 전주시 완산구 삼천천변2길 41, 1층 (삼천동1가)",전북특별자치도 전주시 완산구 삼천동1가 287-23 ,35.79706237,127.1146105,063-226-8408,한식,일반음식점,운영중
9706,문턱,"전북특별자치도 전주시 완산구 전라감영4길 9, 1층 (중앙동4가)",전북특별자치도 전주시 완산구 중앙동4가 8 ,35.81627936,127.144674,,한식,일반음식점,운영중
9707,스트릿캔 전주,"전북특별자치도 전주시 완산구 우전로 205, 1층 일부호 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 1252-3 ,35.81286574,127.1016769,,기타,일반음식점,운영중
9708,이지원플랫폼,"전북특별자치도 전주시 완산구 풍남문3길 7, 1층 (전동)",전북특별자치도 전주시 완산구 전동 154-1 ,35.81411624,127.1472202,,한식,일반음식점,운영중
9709,비스트로준,"전북특별자치도 전주시 완산구 서원로 145, 101동 1층 101호 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1544-3 유탑 유블레스 리버뷰 오피스텔 ,35.81394108,127.1105505,,경양식,일반음식점,운영중
9710,동그라미김밥별분식 서신점,"전북특별자치도 전주시 완산구 온고을로 20, 1층 107호 (서신동)",전북특별자치도 전주시 완산구 서신동 970-4 더존빌딩 ,35.83419636,127.1207513,,한식,일반음식점,운영중
9711,코토리,"전북특별자치도 전주시 완산구 전라감영4길 9-1, 주2동 1층 (중앙동4가)",전북특별자치도 전주시 완산구 중앙동4가 7-2 ,35.81641415,127.1446172,,한식,일반음식점,운영중
9712,밥은화,"전북특별자치도 전주시 완산구 속거길 9, 1층 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1273-2 하이트원룸 ,35.81571855,127.0879121,,한식,일반음식점,운영중
9713,새공간,"전북특별자치도 전주시 완산구 안터5길 13, 1층 (서신동)",전북특별자치도 전주시 완산구 서신동 808 ,35.83036129,127.1176724,,한식,일반음식점,운영중
9714,박사장의고기철학,"전북특별자치도 전주시 완산구 효자로 161, 웨스트빌 오피스텔 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1693-5 웨스트빌 오피스텔 204호 일부호 ,35.81941588,127.102566,,한식,일반음식점,운영중
9715,엉터리무한대패 평화삼천점,"전북특별자치도 전주시 완산구 평화로 218, 1층 (평화동1가)",전북특별자치도 전주시 완산구 평화동1가 717-5 ,35.79605137,127.136748,,한식,일반음식점,운영중
9716,평화동한돈화로,"전북특별자치도 전주시 완산구 평화로 202, 1층 (평화동1가)",전북특별자치도 전주시 완산구 평화동1가 737-15 ,35.79456328,127.1366203,,한식,일반음식점,운영중
9717,부엉이푸드,"전북특별자치도 전주시 완산구 신봉로 39, 1층일부층 (효자동1가)",전북특별자치도 전주시 완산구 효자동1가 618-8 겨향교회 ,35.81052558,127.1191972,,한식,일반음식점,운영중
9718,빛고을형제국밥 (서신점),"전북특별자치도 전주시 완산구 전룡로 22-6, 1층 (서신동)",전북특별자치도 전주시 완산구 서신동 854-8 ,35.82578316,127.1152882,,한식,일반음식점,운영중
9719,브릴로(brillo),"전북특별자치도 전주시 완산구 마전로 17, 1층 101호 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1645-2 ,35.82263582,127.1040792,,경양식,일반음식점,운영중
9720,돈먹고생뒤고기숯불구이,"전북특별자치도 전주시 완산구 서신천변2길 3, 1층 (서신동)",전북특별자치도 전주시 완산구 서신동 847-11 ,35.8265885,127.1144935,,한식,일반음식점,운영중
9721,비레드,"전북특별자치도 전주시 완산구 전주객사2길 19, 1층 (다가동3가)",전북특별자치도 전주시 완산구 다가동3가 17 ,35.81767623,127.1408523,,기타,일반음식점,운영중
9722,디저트39전주객사점,"전북특별자치도 전주시 완산구 팔달로 201-4, 1층 (고사동)",전북특별자치도 전주시 완산구 고사동 25 터치타운프라자 ,35.82054948,127.1456464,,기타,일반음식점,운영중
9723,평화반점,"전북특별자치도 전주시 완산구 평화3길 7-3, 1층 (평화동2가)",전북특별자치도 전주시 완산구 평화동2가 907-6 ,35.78278098,127.1325663,,중국식,일반음식점,운영중
9724,피자나라치킨공주 전주신시가지점,"전북특별자치도 전주시 완산구 용호로 77, 1층 105호, 106호 (효자동2가)",전북특별자치도 전주시 완산구 효자동2가 1313-1 ,35.80998589,127.0974382,063-237-5848,경양식,일반음식점,운영중
9725,슬기네가맥,"전북특별자치도 전주시 완산구 삼천천변2길 41, 1층 (삼천동1가)",전북특별자치도 전주시 완산구 삼천동1가 287-23 ,35.79706237,127.1146105,,한식,일반음식점,운영중
9726,플러스82 평화점,"전북특별자치도 전주시 완산구 평화로 192, 1층일부층 (평화동1가)",전북특별자치도 전주시 완산구 평화동1가 741-1 ,35.79363524,127.1366635,,한식,일반음식점,운영중
9727,몰트픽,"전북특별자치도 전주시 완산구 전주천동로 246, 2층 (다가동4가)",전북특별자치도 전주시 완산구 다가동4가 98-12 주주빌딩 ,35.81839201,127.1388527,,한식,일반음식점,운영중
9728,영옥이네국수집,"전북특별자치도 전주시 완산구 신봉2길 3, 1층 (효자동1가)",전북특별자치도 전주시 완산구 효자동1가 598-8 ,35.81087293,127.1186291,,한식,일반음식점,운영중
9729,콤마커피,"전북특별자치도 전주시 완산구 화산천변3길 5, 1층 (중화산동2가)",전북특별자치도 전주시 완산구 중화산동2가 761-12 ,35.82038686,127.1156357,,기타,일반음식점,운영중
9730,1992육회앤연어,"전북특별자치도 전주시 완산구 서신천변13길 4-9, 1층 (서신동)",전북특별자치도 전주시 완산구 서신동 801-8 ,35.83086351,127.1136492,,한식,일반음식점,운영중
9731,오마카세오사이초밥 전주효자점,"전북특별자치도 전주시 완산구 홍산남로 59, 주건축물제1동 1층 106호 (효자동3가)",전북특별자치도 전주시 완산구 효자동3가 1534-6 ,35.81604262,127.1083139,,일식,일반음식점,운영중
9732,가마솥통닭구이,"전북특별자치도 전주시 완산구 권삼득로 73, 1층 (서노송동)",전북특별자치도 전주시 완산구 서노송동 676-4 ,35.82788702,127.1457671,063-288-9289,한식,일반음식점,운영중
9733,1탑(TOP),"전북특별자치도 전주시 완산구 전동성당길 12-14, 1층 (경원동1가)",전북특별자치도 전주시 완산구 경원동1가 33-1 ,35.81839206,127.1477278,,한식,일반음식점,운영중
